,Seed,Sample Size,True Effect,Cumulant Estimate,Cumulant Minimization Estimate,Cross Moment Estimate,Relvlingam Estimate,GRICA Estimate,Cumulant Error,Cumulant Minimization Error,Cross Moment Error,Relvlingam Error,GRICA Error
152,38,10,-0.6772104824280016,-0.6683791891839724,-0.4040673006942187,-3.646562059238098,-2.341004029081761,-1.7750617265701294,0.0130406918870576,0.40333572621983516,4.384680470633126,2.4568337168801095,1.6211374050295315
153,38,1000,-0.6772104824280016,-1.0194960729057336,-0.6923523729239087,-1.1743915997136056,-1.4665394108129877,-0.8678056001663208,0.5054345722035135,0.022359208678546866,0.7341603979652845,1.1655592299088553,0.28144147600163955
154,38,100000,-0.6772104824280016,-0.6966353302952568,-0.6522646567699716,-1.3646937963147336,-1.0398498537874872,-0.9186308979988098,0.028683619600233155,0.036836148147902,1.0151693332062717,0.5354898968180694,0.35649243748449366
155,38,10000000,-0.6772104824280016,-0.5937821521852751,-0.6343730482916639,-1.374287175864723,-2.118890388722303,-0.9186308979988098,0.12319409165612898,0.06325571627709128,1.0293353566198407,2.1288505475069566,0.35649243748449366
156,39,10,0.6423703755748386,0.33449356804280916,0.2749520249324602,0.9530644118692275,0.5116202174759502,0.9566298723220825,0.47928238791603583,0.5719727506325092,0.48366806457467454,0.20354325646148272,0.48921853917379404
157,39,1000,0.6423703755748386,0.6818310386896589,0.6712946368900745,0.8066443467317067,-2.0121135981856635,0.8911105394363403,0.061429767958256366,0.045027389828418654,0.2557309262742139,4.132326263310448,0.3872223460474986
158,39,100000,0.6423703755748386,0.8008727489845466,0.8860370592908248,0.7119522262964323,0.5877157471316439,0.8816708326339722,0.24674608206810428,0.37932428546060515,0.10832045400494529,0.08508273500982334,0.3725272306416537
159,39,10000000,0.6423703755748386,0.6421537967850629,0.6322277935392632,0.7163357254253032,0.42952033754167923,0.8816708326339722,0.0003371556317207912,0.01578930539332404,0.11514439747361516,0.3313509559694219,0.3725272306416537
160,40,10,0.8254504865474945,-0.5854301255730873,0.32502884745459737,1.2380992181805175,0.8886027344194002,1.2334895133972168,1.709225005150449,0.6062406494978837,0.4999073092305702,0.0765064033532095,0.49432283764998985
161,40,1000,0.8254504865474945,0.7471494698418772,0.6474943765784121,1.2710758987314499,1.081858729439594,1.1475067138671875,0.09485852632193224,0.21558665585551534,0.5398572288058311,0.310628253385064,0.3901581410009413
162,40,100000,0.8254504865474945,0.6118457228390908,0.6241839704265695,1.1979962336110026,0.0,1.1429431438446045,0.2587735632718819,0.2438262735330578,0.45132415951646865,1.0,0.38462955982380675
163,40,10000000,0.8254504865474945,0.8268263360438831,0.9243969276349051,1.1998398467473943,0.8222380677764761,1.1429431438446045,0.0016667862201440694,0.11986962597994352,0.4535576225362831,0.003891715885291413,0.38462955982380675
164,41,10,0.6583004277891302,0.08210354104581942,0.5392172846433823,0.9147538768536535,0.892542422805856,1.1861997842788696,0.8752795265201936,0.1808948287420728,0.3895690147518355,0.35582841075072075,0.8019125223154777
165,41,1000,0.6583004277891302,0.46450267597121303,0.5766219984619688,0.393462935758301,0.31119047195956695,0.7587858438491821,0.29439104645393815,0.12407470188265625,0.4023049064699426,0.5272819842990457,0.15264370463426138
166,41,100000,0.6583004277891302,0.34263595871902397,0.45962584989614513,0.5736756660734467,0.11178746106875478,0.8476808071136475,0.4795143003784001,0.30179925381519795,0.1285503671931244,0.8301877739253679,0.28768077815252524
